index,업태구분명,사업장명,소재지전체주소,좌표정보(x),좌표정보(y),인허가일자,시설총규모
12093,한식,인제재래식손두부1호점,강원특별자치도 춘천시 동내면 학곡리 276-2,266875.688858924,481585.96290198,2019-07-31,130.95
12094,식육(숯불구이),초설,강원특별자치도 춘천시 퇴계동 1189-7,263554.173693594,484982.621110528,2019-08-01,125.35
12095,기타,쌈빠찹쌀강정,강원특별자치도 춘천시 동내면 학곡리 606-3,266946.28078583,481571.412757147,2019-08-02,78.49
12096,횟집,춘천회센타,강원특별자치도 춘천시 동면 장학리 997-1,266299.70886416,488285.102870248,2015-10-07,71.53
12097,횟집,청초수물회&섭국,강원특별자치도 춘천시 삼천동 37-37,262060.845376394,485420.636430158,2015-10-08,98.58
12098,정종/대포집/소주방,이모네포차,강원특별자치도 춘천시 신북읍 천전리 1351,269247.085716494,492497.769646542,2015-10-08,25.0
12099,한식,조부자매운순대가거두점,강원특별자치도 춘천시 동내면 거두리 948-14,266136.761559341,483566.435282828,2015-10-12,111.68
12100,분식,이판사판,강원특별자치도 춘천시 퇴계동 1080,264360.675208784,484680.448176909,2015-12-07,61.24
12101,한식,도래샘리조트,강원특별자치도 춘천시 남면 한덕리 436-29,254088.561463052,464277.790175755,2015-12-07,174.49
12102,까페,꽃피는하루,강원특별자치도 춘천시 칠전동 628-1,262770.025161758,482191.609966293,2015-12-09,48.0
12103,정종/대포집/소주방,오달지다,강원특별자치도 춘천시 조양동 48-5,264126.755031757,486496.632692677,2015-12-09,85.43
12104,분식,엄마의손길,강원특별자치도 춘천시 효자동 279-9,265000.813595183,484742.316623032,2015-12-10,67.28
12105,기타,라르고,강원특별자치도 춘천시 퇴계동 905-6,263784.083150486,484397.400693568,2015-12-10,39.96
12106,일식,와라쿠라멘애막골점,강원특별자치도 춘천시 석사동 740-3,266063.182893467,485132.373138584,2015-10-07,65.45
12107,중국식,룽타우객잔온의점,강원특별자치도 춘천시 온의동 73-24 1층,262747.415302741,485305.121796611,2018-03-27,181.76
12108,기타,카페문,강원특별자치도 춘천시 동면 만천리 163-146,269007.535865599,486668.998101086,2018-03-27,142.41
12109,기타,더홈,강원특별자치도 춘천시 퇴계동 1064 1층,264418.166506101,484727.143865321,2018-03-29,63.51
12110,한식,삼봉한우정육식당,강원특별자치도 춘천시 석사동 818-13,265591.722398029,483924.525809904,2018-03-29,207.9
12111,기타,이븐베럴,강원특별자치도 춘천시 동내면 거두리 653-5,267001.336131553,484570.572163129,2018-03-29,68.01
12112,기타,리얼다이어트캠프안피트니스컴퍼니,강원특별자치도 춘천시 남산면 강촌리 429,254351.028315679,477493.636215614,2018-04-04,148.5
12113,한식,짱어장어,강원특별자치도 춘천시 퇴계동 475-10,264399.255713849,483157.144077774,2018-04-05,250.45
12114,한식,만천다슬기해장국,강원특별자치도 춘천시 후평동 739-3,266283.865480395,487429.83060276,2018-04-09,81.94
12115,기타,밀앤커피,강원특별자치도 춘천시 온의동 587-3,263160.872805759,485210.738426853,2018-04-09,58.12
12116,호프/통닭,구스범스,강원특별자치도 춘천시 퇴계동 1191,263601.523165864,484960.439091546,2018-04-10,343.7
12117,한식,올어바웃닭,강원특별자치도 춘천시 신북읍 천전리 63-1,269276.927225093,492189.974504748,2018-04-10,226.16
12118,분식,정성푸드,강원특별자치도 춘천시 퇴계동 618-9,263920.862177406,484781.062128146,2021-12-09,25.2
12119,한식,신영이네칼국수,강원특별자치도 춘천시 퇴계동 897-12,263835.233112804,484479.173772192,2021-12-10,61.64
12120,기타,광주,강원특별자치도 춘천시 석사동 940-7,265928.402789199,483188.990323974,2021-12-14,110.88
12121,기타,프랭크버거춘천강원대점,강원특별자치도 춘천시 효자동 628-10,265440.305171299,485850.266746593,2022-03-22,80.55
12122,한식,미미즈(mimi's),강원특별자치도 춘천시 후평동 43-7,266083.864343465,486485.901050897,2022-03-23,35.66
12123,기타,봄내뒤뚜루,강원특별자치도 춘천시 후평동 510-24,265405.180211553,486767.307317269,2022-03-23,96.44
12124,호프/통닭,주안상,강원특별자치도 춘천시 석사동 911-10,265944.76807804,483294.20853629,2022-03-24,99.45
12125,식육(숯불구이),돼지제작소,강원특별자치도 춘천시 퇴계동 1003-2,265032.493250727,483294.340203918,2022-03-24,127.41
12126,호프/통닭,한림골,강원특별자치도 춘천시 교동 156-3,264989.319520988,486969.017922823,2022-03-28,56.2
12127,한식,청기와,강원특별자치도 춘천시 석사동 495-3,265453.951013592,484385.258763198,2022-03-28,98.16
12128,한식,히츠지야 춘천점,강원특별자치도 춘천시 퇴계동 1153-2,263752.369713919,485124.942357604,2022-03-29,139.95
12129,한식,해월,강원특별자치도 춘천시 석사동 695-6,265093.268717136,484638.557827374,2022-03-30,132.96
12130,기타,지내리기름집,강원특별자치도 춘천시 신북읍 지내리 466-1,264179.199005158,494460.916522806,2022-03-30,124.19
12131,기타,꼬꼬닭발,강원특별자치도 춘천시 후평동 822-7,266380.584999291,486237.217021624,2022-03-31,28.0
12132,라이브카페,어깨동무,강원특별자치도 춘천시 석사동 827-4,265712.496238096,483786.902128081,2016-10-04,153.45
12133,한식,은교네밥상,강원특별자치도 춘천시 소양로1가 93-9,263815.576973303,487931.233998326,2016-10-06,68.44
12134,호프/통닭,날다낀닭,강원특별자치도 춘천시 소양로3가 183-7,263596.540602045,486846.90839153,2016-10-11,44.0
12135,한식,공심원,강원특별자치도 춘천시 남산면 방하리 197,246149.25303486,476366.52481974,2016-10-12,151.66
12136,중국식,룽타우,강원특별자치도 춘천시 효자동 147-21,264507.300542644,485817.798241133,2016-10-13,81.0
12137,한식,(주)모닝이츠,강원특별자치도 춘천시 소양로1가 105-25,264023.361394745,488071.031684686,2016-10-13,134.55
12138,기타,비원,강원특별자치도 춘천시 효자동 618-9,265204.67139185,485976.350633187,2016-10-18,60.36
12139,한식,큰길낙지볶음,강원특별자치도 춘천시 후평동 558-1,265474.842593179,487512.552718902,2016-10-18,93.79
12140,중국식,탕화쿵푸,강원특별자치도 춘천시 중앙로2가 29 2층,263854.836241419,486507.793887228,2019-08-02,71.34
12141,기타,(주)그린때때,강원특별자치도 춘천시 효자동 604-4,264851.610718009,486176.295874422,2020-03-30,85.56
12142,기타,쉬(she),강원특별자치도 춘천시 석사동 911-12,265961.249840494,483316.904720145,2020-03-31,100.46
12143,일식,육주,강원특별자치도 춘천시 퇴계동 1189-6,263569.886176486,484974.810777682,2020-04-03,97.8
12144,기타,토프레소우두택지점,강원특별자치도 춘천시 우두동 1102-2,264914.726679371,489849.848611327,2020-04-06,57.0
12145,기타,옐로스톤,강원특별자치도 춘천시 석사동 737-17,266109.423236619,485211.823181081,2020-04-06,108.21
12146,중국식,륜하,강원특별자치도 춘천시 동산면 봉명리 549-1,270012.182802915,472721.112811931,2020-04-06,74.0
12147,한식,광수생각,강원특별자치도 춘천시 삼천동 28-64,262172.582655568,485424.299584486,2020-04-06,113.0
12148,한식,꼴목,강원특별자치도 춘천시 조양동 6-9,264286.053650671,486610.199614152,2020-04-08,38.25
12149,한식,화락바베큐치킨 춘천퇴계점,강원특별자치도 춘천시 퇴계동 971-3,264616.881715034,484347.844707114,2020-04-09,40.28
12150,기타,카페하루,강원특별자치도 춘천시 효자동 700-10,264262.300542486,485327.236574898,2020-04-09,42.21
12151,정종/대포집/소주방,투다리동부점,강원특별자치도 춘천시 운교동 206,264607.32416809,486307.294987489,2020-04-09,34.2
12152,경양식,오하이하우스,강원특별자치도 춘천시 칠전동 42,262609.521773606,483353.499229671,2020-04-10,122.93
12153,호프/통닭,용천옛날통닭석사점,강원특별자치도 춘천시 석사동 291-10 1층,265843.040498113,483974.444829173,2015-12-14,48.36
12154,한식,누나네식당,강원특별자치도 춘천시 남산면 창촌리 69-2,256803.813673943,476744.11710405,2015-12-15,77.23
12155,식육(숯불구이),황제돼지갈비만천점,강원특별자치도 춘천시 동면 만천리 871-1,266911.096418502,486897.492543748,2015-12-16,194.75
12156,분식,먹고먹고떡볶이,강원특별자치도 춘천시 퇴계동 87,264748.442342906,483368.951022331,2015-12-16,53.1
12157,기타,전주남문토종순대국,강원특별자치도 춘천시 후평동 678-15,265231.993818339,486555.923938396,2015-12-21,141.6
12158,기타,어반스트릿,강원특별자치도 춘천시 동면 장학리 1001,266189.645355935,488135.981981366,2015-12-21,83.36
12159,기타,명동공방카페,강원특별자치도 춘천시 효자동 710-1 우측,264347.271624823,485137.517339876,2015-12-21,27.0
12160,식육(숯불구이),완미족발 춘천명동점,강원특별자치도 춘천시 요선동 11-3,263914.31813663,486887.613974721,2015-12-24,99.61
12161,기타,멋갤러리카페,강원특별자치도 춘천시 효자동 707-12,264313.240357341,485147.586257038,2016-11-21,54.2
12162,한식,복순이아구찜,강원특별자치도 춘천시 동면 장학리 1001-2,266217.95836265,488146.772854065,2016-11-21,74.57
12163,기타,데이빗하우스,강원특별자치도 춘천시 석사동 904-1,265829.8709047,483314.792185886,2016-11-21,200.9
12164,한식,화산해물찜,강원특별자치도 춘천시 온의동 84-14,262656.348960072,485174.948696726,2018-10-30,214.2
12165,기타,혼다라멘춘천시청점,강원특별자치도 춘천시 중앙로1가 63,264049.995043095,486765.89285032,2018-10-30,50.0
12166,호프/통닭,부어치킨(후평점),강원특별자치도 춘천시 후평동 67-52,265619.732215502,486236.566344261,2018-10-31,46.52
12167,한식,구울래머글래,강원특별자치도 춘천시 후평동 804-20,266242.979055244,486290.996557675,2018-10-31,123.04
12168,한식,진본식당,강원특별자치도 춘천시 효자동 820 신아아파트,264814.967149259,485519.430702843,2018-10-31,81.49
12169,한식,원조갈비탕,강원특별자치도 춘천시 조양동 6-227,264256.518818601,486741.3242034,2018-11-02,106.36
12170,한식,은행나무곱창,강원특별자치도 춘천시 신동면 팔미리 437-1,261291.406236351,480260.553763942,2018-11-05,86.72
12171,한식,육앤콩,강원특별자치도 춘천시 퇴계동 475-4,264416.473569146,483194.511276137,2018-11-05,163.72
12172,분식,고향전집,강원특별자치도 춘천시 석사동 671-4,265297.289986268,484285.507589472,2018-11-09,79.2
12173,기타,일구공일(1901),강원특별자치도 춘천시 동내면 거두리 611-6,267545.708218579,484572.080557163,2018-04-11,70.0
12174,정종/대포집/소주방,간이역우두시그니처점,강원특별자치도 춘천시 우두동 1113-4,264595.960471991,489689.342995454,2022-03-31,53.0
12175,기타,두바퀴쉼터,강원특별자치도 춘천시 서면 금산리 388-3,261014.867639598,488583.962308712,2022-03-31,55.44
12176,기타,빽다방춘천강북점,강원특별자치도 춘천시 우두동 693-6,264088.531796944,488970.145377082,2022-03-31,64.35
12177,식육(숯불구이),한양고깃집춘천후평점,강원특별자치도 춘천시 후평동 701-12,265920.32768946,486694.483729324,2022-04-01,132.22
12178,기타,어트러스,강원특별자치도 춘천시 우두동 442-26,264937.97127726,489445.549829749,2022-04-01,61.2
12179,일식,그래도스시,강원특별자치도 춘천시 후평동 855-2,265166.243473396,487028.239880729,2018-04-27,48.8
12180,기타,딘,강원특별자치도 춘천시 신동면 증리 산 13-1,264081.034855068,481397.788544474,2018-04-30,218.1
12181,일식,경춘서적,강원특별자치도 춘천시 중앙로2가 94-3,263872.971847422,486634.298993431,2018-11-21,43.5
12182,기타,수내닭꼬치(퇴계점),강원특별자치도 춘천시 퇴계동 1082,264368.081598002,484647.281212915,2018-11-22,46.45
12183,기타,황가네감자옹심이,강원특별자치도 춘천시 후평동 677-3,265197.149285467,486588.198392129,2018-11-22,85.8
12184,기타,반올림피자샵춘천1호점,강원특별자치도 춘천시 교동 149-8,264685.800613119,486881.578733083,2018-11-23,113.04
12185,기타,감포생아구찜,강원특별자치도 춘천시 온의동 516,263315.072013849,484712.933399397,2018-11-27,65.96
12186,식육(숯불구이),돼지한마리일성점,강원특별자치도 춘천시 퇴계동 1137-2,263651.876355909,485245.997363585,2018-11-28,126.0
12187,기타,김밥옆구리,강원특별자치도 춘천시 동내면 거두리 1090-3,266422.975998126,483807.519605644,2018-11-30,42.0
12188,한식,세할머니막국수,강원특별자치도 춘천시 석사동 778-1,265538.175466784,484558.813866424,2018-12-05,167.24
12189,기타,TRAM(트램),강원특별자치도 춘천시 석사동 909-6,265892.627742474,483287.918756705,2018-12-06,114.85
12190,기타,연작업실,강원특별자치도 춘천시 낙원동 30-8,263800.717402969,486587.92092839,2018-05-25,72.6
12191,탕류(보신용),꿀부심,강원특별자치도 춘천시 퇴계동 904,263753.056914465,484377.775738112,2016-12-14,98.7
12192,기타,디스틸드,강원특별자치도 춘천시 효자동 322-1,264773.015554673,484973.727157721,2017-10-27,65.82
12193,분식,박스푸드,강원특별자치도 춘천시 운교동 179-25,264375.814620551,486202.051122764,2017-10-30,27.9
12194,호프/통닭,호치킨석사점,강원특별자치도 춘천시 석사동 888-4,265486.839877685,483430.987190157,2018-05-24,58.32
12195,한식,둥이반점,강원특별자치도 춘천시 동내면 사암리 1250-1,267292.304811422,482340.482740756,2018-05-25,86.9
12196,분식,운교동꼬마김밥,강원특별자치도 춘천시 운교동 168-11,264277.016388965,486255.834361317,2019-01-14,57.0
12197,기타,쉬러와,강원특별자치도 춘천시 신북읍 지내리 473,264167.328440279,494610.197031012,2019-01-14,213.42
12198,호프/통닭,치킨마에스트로본점,강원특별자치도 춘천시 후평동 692-10,265655.085811304,486800.927036871,2019-01-16,22.91
12199,호프/통닭,누구나홀딱반한닭 춘천온의점,강원특별자치도 춘천시 온의동 73-20,262762.329959774,485322.187894293,2019-01-17,135.41
12200,분식,마코토맨,강원특별자치도 춘천시 퇴계동 1082,264368.081598002,484647.281212915,2019-01-18,54.37
12201,식육(숯불구이),큰지붕닭갈비,강원특별자치도 춘천시 신북읍 천전리 92-1,268705.746677452,492153.831478805,2019-01-23,494.54
12202,기타,브라보찹쌀꽈배기(운교점),강원특별자치도 춘천시 운교동 127-23,264335.488672008,486246.144262283,2019-01-28,25.37
12203,한식,유민이네부대찌개육개장,강원특별자치도 춘천시 동내면 학곡리 279-14,266895.822143434,481506.553845922,2019-01-31,95.37
